entity,org_mean_yes_margin,org_stem0
Uranolite,-5.71875,-5.71875
Scroinoch,-5.59375,-5.59375
Chirimoyer,-5.8125,-5.8125
Shrimpiest,-5.59375,-5.59375
Sundays,-6.34375,-6.34375
Epizooties,-5.875,-5.875
Esthematology,-5.8125,-5.8125
Potichomanist,-5.71875,-5.71875
Ophidian,-5.84375,-5.84375
Uncomic,-5.84375,-5.84375
Herbal,-5.59375,-5.59375
Abkary,-5.59375,-5.59375
Concoctions,-5.96875,-5.96875
Keelman,-5.59375,-5.59375
Americanistic,-5.8125,-5.8125
Novice,-5.59375,-5.59375
Pseudocoele,-5.8125,-5.8125
Francophilism,-6.21875,-6.21875
Chloranthy,-5.71875,-5.71875
Meconioid,-5.71875,-5.71875
Papalise,-5.71875,-5.71875
Multimodal,-5.84375,-5.84375
Yelpers,-5.96875,-5.96875
Biopsy,-5.71875,-5.71875
Ceennacuelum,-5.84375,-5.84375
Nonperverse,-5.46875,-5.46875
Limnoplankton,-5.375,-5.375
Punkies,-5.71875,-5.71875
Scabwort,-5.59375,-5.59375
Molimen,-5.84375,-5.84375
Stuggy,-5.96875,-5.96875
Indaconitin,-5.71875,-5.71875
Idolise,-5.71875,-5.71875
Assignor,-5.46875,-5.46875
Forces,-6.09375,-6.09375
Conserves,-5.71875,-5.71875
Valerianate,-5.71875,-5.71875
Bastinadoes,-5.96875,-5.96875
Chummies,-5.96875,-5.96875
Nutbreaker,-5.6875,-5.6875
Cinchonology,-5.84375,-5.84375
Mackle,-5.8125,-5.8125
Touchmark,-5.71875,-5.71875
Ghetti,-5.8125,-5.8125
Fragmentizer,-5.71875,-5.71875
Flummydiddle,-5.59375,-5.59375
Obelism,-6.09375,-6.09375
Odorizes,-5.59375,-5.59375
Inviters,-6.09375,-6.09375
Vulpes,-5.96875,-5.96875
Essency,-5.96875,-5.96875
Sialagogic,-5.84375,-5.84375
Reeden,-5.9375,-5.9375
Banger,-5.8125,-5.8125
Outers,-5.59375,-5.59375
Predistress,-5.71875,-5.71875
Nonentityism,-5.84375,-5.84375
Causticiser,-5.25,-5.25
Tagliatelle,-5.8125,-5.8125
Zoetropic,-5.84375,-5.84375
Remedium,-5.9375,-5.9375
Metempsychosic,-5.8125,-5.8125
Gammers,-5.59375,-5.59375
Calvinistical,-5.75,-5.75
Principiant,-5.71875,-5.71875
Reinvigorate,-6.0625,-6.0625
Fitchee,-6.0625,-6.0625
Heavenward,-6.0625,-6.0625
Swattle,-5.71875,-5.71875
Emperorship,-5.59375,-5.59375
Expender,-5.59375,-5.59375
Refacilitate,-6.1875,-6.1875
Whipcrack,-5.5,-5.5
Ascenseur,-5.84375,-5.84375
Tuitions,-5.84375,-5.84375
Prudish,-5.34375,-5.34375
Farfetch,-5.96875,-5.96875
Balanites,-5.84375,-5.84375
Roughs,-5.59375,-5.59375
Envenoms,-5.8125,-5.8125
Proconsuls,-5.84375,-5.84375
Kinestheses,-5.625,-5.625
Octect,-5.71875,-5.71875
Herein,-5.59375,-5.59375
Bathysophic,-5.625,-5.625
Alfaki,-6.1875,-6.1875
Apertum,-5.84375,-5.84375
Paughty,-5.375,-5.375
Aecidial,-5.71875,-5.71875
Reedlike,-5.84375,-5.84375
Tabatiere,-5.71875,-5.71875
Bonity,-5.96875,-5.96875
Conveyances,-5.84375,-5.84375
Supervisual,-5.71875,-5.71875
Odalisk,-5.84375,-5.84375
Brouille,-6.09375,-6.09375
Paleentomology,-5.71875,-5.71875
Plainish,-5.84375,-5.84375
Osteopathic,-5.84375,-5.84375
Arteriorrhaphy,-5.84375,-5.84375
Parisia,-6.09375,-6.09375
Minutiose,-5.71875,-5.71875
Talishi,-5.71875,-5.71875
Baronry,-5.96875,-5.96875
Chiasmodon,-5.71875,-5.71875
Scrunch,-5.59375,-5.59375
Mayflies,-5.71875,-5.71875
Strychnin,-5.09375,-5.09375
Psittacidae,-5.71875,-5.71875
Otuquian,-5.84375,-5.84375
Preconspire,-5.6875,-5.6875
Volery,-5.84375,-5.84375
Geothlypis,-5.6875,-5.6875
Anelasticity,-6.09375,-6.09375
Swellheads,-6.09375,-6.09375
Caphtorim,-5.46875,-5.46875
Crescendo,-5.6875,-5.6875
Lutemaker,-5.59375,-5.59375
Tatsman,-5.71875,-5.71875
Ensilages,-5.8125,-5.8125
Lochiocolpos,-5.96875,-5.96875
Nihilisms,-5.84375,-5.84375
Araucarioxylon,-5.625,-5.625
Guillemot,-6.09375,-6.09375
Spindler,-5.59375,-5.59375
Zephyrian,-5.59375,-5.59375
Dornock,-5.84375,-5.84375
Vediovis,-5.6875,-5.6875
Puntist,-5.46875,-5.46875
Ogygian,-5.84375,-5.84375
Womanhouse,-5.46875,-5.46875
Payong,-5.84375,-5.84375
Fabulist,-5.6875,-5.6875
Annalia,-5.6875,-5.6875
Forcipressure,-5.96875,-5.96875
Lacerta,-5.59375,-5.59375
Overwet,-5.71875,-5.71875
Griffinesque,-5.75,-5.75
Groovers,-5.8125,-5.8125
Belgrade,-6.34375,-6.34375
Ganglionitis,-5.84375,-5.84375
Ratitae,-5.59375,-5.59375
Cevian,-5.6875,-5.6875
Telfairia,-5.6875,-5.6875
Codebooks,-5.96875,-5.96875
Woodsiest,-5.59375,-5.59375
Clubster,-5.71875,-5.71875
Handspec,-5.96875,-5.96875
Misexpression,-5.9375,-5.9375
Archetypist,-5.5,-5.5
Egalites,-6.09375,-6.09375
Sesquipedal,-5.59375,-5.59375
Dacryopyorrhea,-6.09375,-6.09375
Loudspeakers,-5.9375,-5.9375
Multispicular,-5.9375,-5.9375
Pinochles,-5.59375,-5.59375
Cribral,-5.71875,-5.71875
Nondictatorial,-5.9375,-5.9375
Tarnishproof,-5.84375,-5.84375
Racemocarbonic,-5.71875,-5.71875
Conjugations,-5.71875,-5.71875
Unluxuriant,-5.375,-5.375
Astrospectral,-5.96875,-5.96875
Wheelbase,-5.71875,-5.71875
Archhost,-5.75,-5.75
Eikones,-5.96875,-5.96875
Meroplanktonic,-5.71875,-5.71875
Congeneric,-5.71875,-5.71875
Palestinian,-5.59375,-5.59375
Sapbush,-5.96875,-5.96875
Thegnhood,-6.0625,-6.0625
Macchia,-6.09375,-6.09375
Diacritic,-5.625,-5.625
Pharmacologia,-5.84375,-5.84375
Unflintify,-5.59375,-5.59375
Isobase,-5.84375,-5.84375
Bulreedy,-5.84375,-5.84375
Anagogic,-5.96875,-5.96875
Vermonters,-5.8125,-5.8125
Idolisers,-5.96875,-5.96875
Intortus,-5.96875,-5.96875
Sendal,-5.71875,-5.71875
Doorkeep,-5.625,-5.625
Underzealot,-5.46875,-5.46875
Reexpel,-5.96875,-5.96875
Halenia,-5.8125,-5.8125
Nazerini,-5.96875,-5.96875
Lifeful,-5.96875,-5.96875
Ontogenic,-5.84375,-5.84375
Semiwarfare,-5.5,-5.5
Feigns,-5.46875,-5.46875
Gauric,-5.71875,-5.71875
Jailor,-5.84375,-5.84375
Outfawn,-5.6875,-5.6875
Ibidem,-5.8125,-5.8125
Plagium,-5.96875,-5.96875
Electrotonize,-5.625,-5.625
Chameleonic,-5.96875,-5.96875
Cystoptosis,-5.71875,-5.71875
Tutrice,-5.59375,-5.59375
Lipaciduria,-6.09375,-6.09375
Phalangida,-5.84375,-5.84375
Agronomists,-5.84375,-5.84375
Embosom,-5.71875,-5.71875
Sublong,-5.84375,-5.84375
Semimaturity,-5.75,-5.75
Laundryman,-5.5,-5.5
Spanemic,-5.9375,-5.9375
Munandi,-6.0625,-6.0625
Mournival,-6.09375,-6.09375
Bractlet,-5.71875,-5.71875
Pillas,-5.71875,-5.71875
Dorsonasal,-5.84375,-5.84375
Spirogyra,-5.84375,-5.84375
Shippage,-5.46875,-5.46875
Inninmorite,-5.46875,-5.46875
French,-5.96875,-5.96875
Dumbcow,-5.34375,-5.34375
Outromance,-5.625,-5.625
Croset,-5.71875,-5.71875
Intrastate,-5.96875,-5.96875
Postorder,-5.71875,-5.71875
Buphaga,-5.71875,-5.71875
Epipany,-5.84375,-5.84375
Unwonder,-5.59375,-5.59375
Larithmic,-5.84375,-5.84375
Paronymize,-5.9375,-5.9375
Epitrope,-5.71875,-5.71875
Intoxicant,-5.5,-5.5
Shavian,-5.71875,-5.71875
Hemostats,-5.84375,-5.84375
Ampelotherapy,-6.09375,-6.09375
Reevaluates,-5.71875,-5.71875
Protodonate,-5.8125,-5.8125
Hagiologist,-5.875,-5.875
Recordance,-5.9375,-5.9375
Cymenes,-5.84375,-5.84375
Disorderer,-5.46875,-5.46875
Dockyardman,-5.8125,-5.8125
Rebbes,-6.09375,-6.09375
Schemati,-5.84375,-5.84375
Knockless,-5.9375,-5.9375
Weinschenkite,-5.8125,-5.8125
Exporter,-5.71875,-5.71875
Tachyglossate,-5.8125,-5.8125
Fideisms,-6.09375,-6.09375
Febricula,-5.59375,-5.59375
Divident,-5.71875,-5.71875
Maquahuitl,-5.9375,-5.9375
Myoblast,-5.71875,-5.71875
Shrinker,-5.5,-5.5
Evenlong,-5.84375,-5.84375
Robands,-5.59375,-5.59375
Jeanne,-6.1875,-6.1875
Fourchet,-5.8125,-5.8125
Yankton,-5.59375,-5.59375
Sweetheart,-5.9375,-5.9375
Homeogenic,-5.625,-5.625
Bandmasters,-5.96875,-5.96875
Shandyism,-5.96875,-5.96875
Clambake,-5.59375,-5.59375
Output,-6.0625,-6.0625
Unesthetic,-5.59375,-5.59375
Unactual,-5.8125,-5.8125
Aragonian,-5.71875,-5.71875
Sulfarseniuret,-5.71875,-5.71875
Palliums,-5.96875,-5.96875
Exposits,-5.59375,-5.59375
Sympatholytic,-5.59375,-5.59375
Scalpture,-5.9375,-5.9375
Fussers,-5.96875,-5.96875
Vainglory,-5.59375,-5.59375
Witherband,-5.71875,-5.71875
Yeomen,-5.75,-5.75
Archicyte,-5.75,-5.75
Ridottos,-5.84375,-5.84375
Knicker,-5.4375,-5.4375
Skewers,-5.34375,-5.34375
Euphemy,-5.59375,-5.59375
Buckbush,-5.6875,-5.6875
Communalistic,-5.59375,-5.59375
Galliass,-5.84375,-5.84375
Religion,-5.84375,-5.84375
Predate,-5.71875,-5.71875
Spitefuller,-5.59375,-5.59375
Phragmocone,-5.5,-5.5
Moineau,-5.96875,-5.96875
Esculents,-5.6875,-5.6875
Pulmotracheal,-5.5,-5.5
Atomizers,-5.96875,-5.96875
Destrer,-5.71875,-5.71875
Blinder,-5.59375,-5.59375
Misrecite,-5.8125,-5.8125
Snoutless,-5.375,-5.375
Tolsey,-5.5,-5.5
Borehole,-5.59375,-5.59375
Pentasepalous,-5.46875,-5.46875
Leprine,-5.71875,-5.71875
Handicraft,-5.9375,-5.9375
Cannonball,-5.71875,-5.71875
Mythologists,-5.75,-5.75
Popular,-5.84375,-5.84375
Hindmost,-5.96875,-5.96875
Russians,-6.40625,-6.40625
Firkin,-5.59375,-5.59375
Unthirsty,-5.46875,-5.46875
Overequip,-5.9375,-5.9375
Unnaturality,-5.84375,-5.84375
Arizonan,-5.46875,-5.46875
Kenafs,-5.84375,-5.84375
Ergodic,-5.96875,-5.96875
Scolex,-5.84375,-5.84375
Valeric,-5.59375,-5.59375
Describer,-5.5,-5.5
Taskmasters,-6.09375,-6.09375
Beneficient,-5.6875,-5.6875
Mentis,-6.0625,-6.0625
Demogenic,-5.96875,-5.96875
Flauto,-5.9375,-5.9375
Heterocercal,-5.8125,-5.8125
Cancroid,-5.59375,-5.59375
Ethnobotanic,-5.84375,-5.84375
Bewearies,-5.59375,-5.59375
Manners,-5.59375,-5.59375
Canvaslike,-6.09375,-6.09375
Unmercantile,-5.59375,-5.59375
Canonry,-5.5,-5.5
Outranges,-5.84375,-5.84375
Propenoic,-6.09375,-6.09375
Susurr,-5.75,-5.75
Cholonan,-6.21875,-6.21875
Barracan,-5.84375,-5.84375
Closings,-5.71875,-5.71875
Coadjutress,-5.96875,-5.96875
Refloor,-5.8125,-5.8125
Unnamability,-5.96875,-5.96875
Pilikai,-5.71875,-5.71875
Gmelinite,-5.8125,-5.8125
Glucosidase,-5.84375,-5.84375
Unfenestral,-5.8125,-5.8125
Buttonholder,-5.71875,-5.71875
Midmain,-5.84375,-5.84375
Dewbeam,-5.8125,-5.8125
Nonassault,-5.71875,-5.71875
Buttstrap,-5.84375,-5.84375
Proclaims,-5.59375,-5.59375
Chauliodes,-5.84375,-5.84375
Dragonhead,-5.71875,-5.71875
Aesthetician,-5.71875,-5.71875
Polycentral,-5.96875,-5.96875
Wallman,-6.09375,-6.09375
Truepenny,-5.84375,-5.84375
Purpuraceous,-5.46875,-5.46875
Overexaggerate,-5.96875,-5.96875
Ovocyte,-5.84375,-5.84375
Seminomata,-5.96875,-5.96875
Nailshop,-5.84375,-5.84375
Khalal,-5.59375,-5.59375
Minuthesis,-5.71875,-5.71875
Lentos,-5.8125,-5.8125
Azoxime,-5.71875,-5.71875
Fotmal,-5.96875,-5.96875
Unsullen,-5.34375,-5.34375
Interdigitate,-5.71875,-5.71875
Ectosome,-5.59375,-5.59375
Downplay,-6.0625,-6.0625
Monoamid,-6.21875,-6.21875
Feoffer,-5.71875,-5.71875
Husker,-5.59375,-5.59375
Stadial,-5.96875,-5.96875
Unsplendid,-5.71875,-5.71875
Ijolite,-6.0625,-6.0625
Playtimes,-5.96875,-5.96875
Barbate,-5.8125,-5.8125
Subcheliform,-5.9375,-5.9375
Convenances,-5.71875,-5.71875
Filenames,-5.6875,-5.6875
Enrheum,-5.6875,-5.6875
Polypodiaceae,-5.84375,-5.84375
Scariole,-5.71875,-5.71875
Summitry,-5.71875,-5.71875
Hematocystis,-5.8125,-5.8125
Somnify,-6.21875,-6.21875
Exanguin,-5.71875,-5.71875
Barometry,-6.0625,-6.0625
Subrailway,-5.71875,-5.71875
Jackfishes,-5.71875,-5.71875
Brassbound,-5.71875,-5.71875
Precancerous,-5.46875,-5.46875
Zeuzeridae,-5.96875,-5.96875
Rewriters,-5.59375,-5.59375
Subparty,-5.84375,-5.84375
Spittleman,-5.71875,-5.71875
Bouffante,-5.71875,-5.71875
Donnert,-5.71875,-5.71875
Confectory,-5.59375,-5.59375
Rackway,-5.59375,-5.59375
Llanberisslate,-5.84375,-5.84375
Bicarbs,-5.84375,-5.84375
Midwife,-5.8125,-5.8125
Giusto,-5.96875,-5.96875
Murderous,-5.71875,-5.71875
Neologist,-5.96875,-5.96875
Snatchy,-5.59375,-5.59375
Syndromic,-5.84375,-5.84375
Hyaenodontoid,-5.71875,-5.71875
Neoneds,-6.34375,-6.34375
Magnesite,-5.8125,-5.8125
Brahmsian,-5.59375,-5.59375
Aplomb,-6.09375,-6.09375
Removal,-5.84375,-5.84375
Gunsel,-5.8125,-5.8125
Mediacies,-5.84375,-5.84375
Matilda,-5.8125,-5.8125
Antipodean,-5.84375,-5.84375
Hypochloruria,-6.21875,-6.21875
Tampalas,-5.96875,-5.96875
Couchers,-5.84375,-5.84375
Pharmacists,-6.0,-6.0
Boarts,-6.21875,-6.21875
Mesosigmoid,-5.8125,-5.8125
Spikehole,-5.84375,-5.84375
Anonyms,-5.84375,-5.84375
Cilicism,-6.09375,-6.09375
Whillaloo,-5.71875,-5.71875
Squeam,-5.34375,-5.34375
Erythrism,-5.71875,-5.71875
Cryptogamy,-5.625,-5.625
Simplexes,-6.21875,-6.21875
Underlight,-5.71875,-5.71875
Foraramina,-6.0625,-6.0625
Anattos,-6.09375,-6.09375
Hyperpyretic,-5.9375,-5.9375
Incubations,-5.84375,-5.84375
Nonfat,-5.5,-5.5
Heraclidan,-5.59375,-5.59375
Unbridles,-5.84375,-5.84375
Belecture,-5.84375,-5.84375
Mirexes,-5.96875,-5.96875
Unequality,-5.96875,-5.96875
Forspend,-5.71875,-5.71875
Edgeless,-6.0625,-6.0625
Hotelless,-5.75,-5.75
Paedomorphosis,-5.84375,-5.84375
Caldaria,-5.96875,-5.96875
Veduis,-5.71875,-5.71875
Rinaldo,-5.71875,-5.71875
Thiospira,-5.96875,-5.96875
Cyprian,-5.71875,-5.71875
Laryngoscopist,-5.96875,-5.96875
Chameleons,-6.09375,-6.09375
Trochiferous,-5.59375,-5.59375
Trestlewise,-5.8125,-5.8125
Hemoleucocytic,-5.71875,-5.71875
Leptilon,-6.09375,-6.09375
Polysiphonia,-5.84375,-5.84375
Sharky,-5.71875,-5.71875
Guildite,-5.8125,-5.8125
Gasmaker,-5.71875,-5.71875
Tallymen,-5.46875,-5.46875
Faience,-5.71875,-5.71875
Canarine,-5.6875,-5.6875
Persianize,-6.46875,-6.46875
Cardiant,-5.8125,-5.8125
Tetraspgia,-5.84375,-5.84375
Poictesme,-5.46875,-5.46875
Abundances,-5.84375,-5.84375
Accelerative,-5.71875,-5.71875
Bearcats,-5.71875,-5.71875
Infecter,-5.59375,-5.59375
Fictionalizes,-5.8125,-5.8125
Byroad,-5.6875,-5.6875
Cillosis,-5.59375,-5.59375
Geophysics,-6.21875,-6.21875
Keyboard,-5.84375,-5.84375
Enstar,-5.9375,-5.9375
Cosmic,-6.09375,-6.09375
Pterocletes,-5.71875,-5.71875
Innervates,-5.6875,-5.6875
Reichsmark,-5.59375,-5.59375
Overhasten,-5.9375,-5.9375
Caleches,-5.9375,-5.9375
Vacuome,-5.8125,-5.8125
Bibliopolical,-5.71875,-5.71875
Pokies,-5.46875,-5.46875
Pleach,-5.59375,-5.59375
Paraffiny,-5.84375,-5.84375
Diadelphian,-5.625,-5.625
Camaldolesian,-5.9375,-5.9375
Doublespeak,-5.6875,-5.6875
Saintess,-5.84375,-5.84375
Serpentinous,-5.59375,-5.59375
Topographer,-5.84375,-5.84375
Prostitutor,-5.5,-5.5
Clubwomen,-5.84375,-5.84375
Stromateidae,-5.96875,-5.96875
Strawberry,-5.84375,-5.84375
Neoformative,-6.21875,-6.21875
Candelilla,-6.09375,-6.09375
Hagger,-5.96875,-5.96875
Liquifies,-5.625,-5.625
Oxcheek,-5.8125,-5.8125
Newmarket,-5.84375,-5.84375
Disband,-5.84375,-5.84375
Podler,-5.96875,-5.96875
Stealthlike,-5.71875,-5.71875
Roadblocks,-5.96875,-5.96875
Gravelish,-5.8125,-5.8125
Nunneries,-5.96875,-5.96875
Adonidin,-5.84375,-5.84375
Doggoner,-6.09375,-6.09375
Preeliminator,-5.625,-5.625
Incenter,-5.84375,-5.84375
Granduncles,-6.09375,-6.09375
Violaters,-6.1875,-6.1875
Siphonoglyph,-5.5,-5.5
Postclassicism,-6.34375,-6.34375
Underpartner,-5.71875,-5.71875
Arthrorrhagia,-6.21875,-6.21875
Zygosporange,-5.5,-5.5
Cardigans,-5.71875,-5.71875
Cynegild,-5.71875,-5.71875
Pyxides,-5.59375,-5.59375
Curvital,-5.875,-5.875
Quadriquadric,-5.625,-5.625
Osmious,-5.84375,-5.84375
Repossesses,-5.59375,-5.59375
Thronedom,-6.34375,-6.34375
Cratsmanship,-5.84375,-5.84375
Machinations,-5.84375,-5.84375
Leadings,-5.9375,-5.9375
Lacers,-5.71875,-5.71875
Paraph,-6.0625,-6.0625
Variate,-5.71875,-5.71875
Flioma,-5.8125,-5.8125
Stairlike,-5.8125,-5.8125
Reverb,-5.84375,-5.84375
Insipidity,-5.71875,-5.71875
Acetonemia,-5.6875,-5.6875
Dikamali,-6.09375,-6.09375
Metanym,-5.9375,-5.9375
Germain,-5.84375,-5.84375
Geratologic,-5.59375,-5.59375
Hyphedonia,-5.96875,-5.96875
Lysogenesis,-5.9375,-5.9375
Anticalcimine,-5.8125,-5.8125
Locknuts,-5.84375,-5.84375
Congratulatory,-5.59375,-5.59375
Thrawartlike,-6.0625,-6.0625
Uniguttulate,-5.9375,-5.9375
Intuitions,-5.96875,-5.96875
Tutler,-5.71875,-5.71875
Kialee,-5.71875,-5.71875
Kinetophobia,-5.71875,-5.71875
Apothegm,-5.71875,-5.71875
Lapacho,-5.625,-5.625
Chemiphotic,-5.71875,-5.71875
Metantimonious,-5.9375,-5.9375
Coelacanthine,-5.8125,-5.8125
Odoriferant,-5.59375,-5.59375
Abscessroot,-5.125,-5.125
Reentrance,-5.46875,-5.46875
Invocative,-5.375,-5.375
Biciliate,-6.09375,-6.09375
Hydroponic,-5.625,-5.625
Approbate,-5.9375,-5.9375
Windowman,-5.84375,-5.84375
Unborne,-5.59375,-5.59375
Dingies,-5.84375,-5.84375
Profeminist,-5.96875,-5.96875
Mementos,-5.96875,-5.96875
Resoles,-5.71875,-5.71875
Pronghorns,-5.9375,-5.9375
Ghostland,-5.71875,-5.71875
Cynosures,-5.59375,-5.59375
Meathook,-5.71875,-5.71875
Clival,-5.71875,-5.71875
Simoon,-5.6875,-5.6875
Symbionts,-5.84375,-5.84375
Kaikara,-5.71875,-5.71875
Unghostlike,-5.8125,-5.8125
Supertension,-5.84375,-5.84375
Assistors,-6.09375,-6.09375
Vantageless,-5.8125,-5.8125
Gastraneuria,-5.71875,-5.71875
Paralogy,-6.09375,-6.09375
Choroti,-5.96875,-5.96875
Machiner,-5.625,-5.625
Feasance,-5.71875,-5.71875
Pitchstone,-5.8125,-5.8125
Pyrosomatidae,-5.96875,-5.96875
Cinemactic,-5.46875,-5.46875
Nettlefire,-5.9375,-5.9375
Enjoys,-5.59375,-5.59375
Horseboy,-5.9375,-5.9375
Bobbysoxers,-5.71875,-5.71875
Offenses,-6.34375,-6.34375
Footfalls,-5.84375,-5.84375
Tipstaff,-5.59375,-5.59375
Thioantimonate,-5.71875,-5.71875
Glossiest,-5.84375,-5.84375
Piniest,-5.71875,-5.71875
Dortour,-5.71875,-5.71875
Consular,-5.84375,-5.84375
Supertunic,-5.71875,-5.71875
Tressless,-5.71875,-5.71875
Orthoplasy,-5.71875,-5.71875
Ariegite,-5.6875,-5.6875
Croquignole,-5.59375,-5.59375
Balladism,-6.21875,-6.21875
Docents,-6.09375,-6.09375
Thurmus,-5.71875,-5.71875
Illusory,-5.625,-5.625
Petrinize,-5.84375,-5.84375
Otarioid,-5.9375,-5.9375
Petrinism,-5.96875,-5.96875
Backhouses,-5.71875,-5.71875
Decays,-5.84375,-5.84375
Azilian,-5.96875,-5.96875
Teaish,-5.71875,-5.71875
Omniformal,-6.1875,-6.1875
Xanthate,-5.84375,-5.84375
Ladlefuls,-6.1875,-6.1875
Orthomorphic,-5.84375,-5.84375
Moorburn,-5.9375,-5.9375
Stumblers,-5.46875,-5.46875
Unautumnal,-5.8125,-5.8125
Gorgoniaceous,-5.375,-5.375
Drawgate,-5.9375,-5.9375
Protometallic,-5.8125,-5.8125
Palaverer,-6.09375,-6.09375
Falsehoods,-5.84375,-5.84375
Requisitionist,-5.34375,-5.34375
Siriometer,-5.71875,-5.71875
Affronte,-5.9375,-5.9375
Dimagnesic,-5.71875,-5.71875
Nonsubstantive,-5.75,-5.75
Linstocks,-5.71875,-5.71875
Outsteal,-5.375,-5.375
Bizonia,-6.46875,-6.46875
Uncoop,-5.71875,-5.71875
Pteridosperm,-5.59375,-5.59375
Apophysitis,-6.1875,-6.1875
Habitant,-5.9375,-5.9375
Whippers,-5.5,-5.5
Kinglike,-6.0625,-6.0625
Tergeminate,-5.71875,-5.71875
Tapayaxin,-5.8125,-5.8125
Orisphere,-5.71875,-5.71875
Export,-6.21875,-6.21875
Riptides,-5.34375,-5.34375
Dirigo,-5.8125,-5.8125
Carpellum,-5.96875,-5.96875
Ilioischiatic,-5.84375,-5.84375
Entotrophi,-5.75,-5.75
Phaneromania,-5.75,-5.75
Meterage,-5.6875,-5.6875
Johannean,-5.96875,-5.96875
Braziletto,-6.09375,-6.09375
Wherewith,-5.5,-5.5
Hairlike,-5.84375,-5.84375
Intermodillion,-5.84375,-5.84375
Productile,-5.375,-5.375
Secretary,-5.625,-5.625
Revitalizer,-5.59375,-5.59375
Tarakihi,-6.0625,-6.0625
Nesosilicate,-5.8125,-5.8125
Otoplastic,-5.84375,-5.84375
Indochina,-5.8125,-5.8125
Blastogeny,-6.0625,-6.0625
Piccolo,-5.59375,-5.59375
Nontextual,-5.59375,-5.59375
Sclerogeni,-5.96875,-5.96875
Gypseian,-5.71875,-5.71875
Flotative,-5.9375,-5.9375
Oxhouse,-5.96875,-5.96875
Clamor,-5.59375,-5.59375
Foresummer,-5.6875,-5.6875
Bicephalous,-5.6875,-5.6875
Cadmopone,-5.46875,-5.46875
Conster,-5.71875,-5.71875
Piazine,-5.59375,-5.59375
Enamine,-6.1875,-6.1875
Relinquish,-5.9375,-5.9375
Splenium,-5.59375,-5.59375
Microfaunal,-5.625,-5.625
Cummer,-5.625,-5.625
Dispersion,-5.96875,-5.96875
Dissoluble,-5.59375,-5.59375
Untruths,-5.96875,-5.96875
Uricolysis,-6.0625,-6.0625
Patridge,-5.25,-5.25
Redias,-5.9375,-5.9375
Althaea,-5.59375,-5.59375
Sacroiliacs,-6.46875,-6.46875
Pitcherfuls,-5.96875,-5.96875
Reshoes,-5.625,-5.625
Creditive,-5.625,-5.625
Standby,-5.96875,-5.96875
Pinchers,-5.625,-5.625
Bailliage,-5.9375,-5.9375
Oesogi,-5.96875,-5.96875
Vilayet,-5.59375,-5.59375
Fluoridise,-6.21875,-6.21875
Unpersonal,-5.9375,-5.9375
Fellatrixes,-5.71875,-5.71875
Delicts,-5.84375,-5.84375
Cerographies,-5.71875,-5.71875
Ricciaceae,-5.84375,-5.84375
Cultuses,-5.71875,-5.71875
Asimen,-5.84375,-5.84375
Postpharyngal,-5.96875,-5.96875
Myophysics,-6.09375,-6.09375
Sarmentaceous,-5.8125,-5.8125
Flasket,-5.9375,-5.9375
Keratolysis,-6.0625,-6.0625
Supplicate,-5.46875,-5.46875
Cirrostratus,-5.59375,-5.59375
Isocratic,-5.9375,-5.9375
Formalazine,-6.0625,-6.0625
Plexiglas,-5.5,-5.5
Petrochemicals,-6.34375,-6.34375
Scrawlers,-5.46875,-5.46875
Epicoracoid,-5.84375,-5.84375
Incomplicate,-5.84375,-5.84375
Epsilon,-5.9375,-5.9375
Pigeon,-5.46875,-5.46875
Herbariiums,-5.84375,-5.84375
Noninjuries,-5.71875,-5.71875
Petralogy,-5.96875,-5.96875
Fascis,-5.9375,-5.9375
Recuses,-5.71875,-5.71875
Microcomputer,-5.46875,-5.46875
Stuboy,-5.6875,-5.6875
Crowbill,-5.625,-5.625
Moniker,-5.46875,-5.46875
Catchier,-5.46875,-5.46875
Compositous,-5.84375,-5.84375
Junctor,-5.96875,-5.96875
Tablecloths,-5.96875,-5.96875
Friese,-5.71875,-5.71875
Votress,-5.9375,-5.9375
Preotic,-5.71875,-5.71875
Guayabera,-6.21875,-6.21875
Predigests,-5.96875,-5.96875
Tyrannism,-6.09375,-6.09375
Rebathe,-5.71875,-5.71875
Probationers,-6.46875,-6.46875
Defiances,-5.71875,-5.71875
Anethene,-5.84375,-5.84375
Pentander,-5.71875,-5.71875
Straths,-5.84375,-5.84375
Ocreae,-5.84375,-5.84375
Rotundities,-5.96875,-5.96875
Vomeropalatine,-5.96875,-5.96875
Loquence,-5.96875,-5.96875
Chiavetta,-5.84375,-5.84375
Qualificative,-5.84375,-5.84375
Carbodynamite,-5.84375,-5.84375
Reenslaves,-5.71875,-5.71875
Adenines,-5.59375,-5.59375
Bespeaks,-5.71875,-5.71875
Macrophytic,-6.0625,-6.0625
Stinkpot,-5.59375,-5.59375
Magnetomotor,-6.09375,-6.09375
Oxidiser,-5.59375,-5.59375
Semiwoody,-5.625,-5.625
Azoparaffin,-5.84375,-5.84375
Imborder,-5.71875,-5.71875
Incanton,-5.71875,-5.71875
Sharper,-5.96875,-5.96875
Demibath,-5.84375,-5.84375
Nontuberculous,-5.84375,-5.84375
Incumber,-5.59375,-5.59375
Spousal,-5.59375,-5.59375
Consultative,-6.0625,-6.0625
Moorhen,-5.71875,-5.71875
Glashan,-5.75,-5.75
Vulturism,-6.34375,-6.34375
Phaeoplast,-5.375,-5.375
